frequency,intensity
200.0,3.653283661692173
201.0,5.812017532254198
202.0,3.8467903087829276
203.0,3.9252026448458057
204.0,4.711071060256454
205.0,5.632241617748644
206.0,5.244788263446631
207.0,5.662755728303401
208.0,4.684322774662932
209.0,4.962602597855751
210.0,4.326846400859564
211.0,5.2605526107633445
212.0,6.50435374207181
213.0,6.662722151801873
214.0,8.62263374666417
215.0,9.640570104049168
216.0,11.932760719158772
217.0,14.978413565291335
218.0,17.21564187763717
219.0,19.756975315351482
220.0,20.4992293616529
221.0,21.834565753378577
222.0,19.4257219576753
223.0,17.878683952498164
224.0,15.284874670650341
225.0,14.064491414304843
226.0,12.597869164239755
227.0,9.666972985617923
228.0,8.697633438277386
229.0,8.09027053455879
230.0,6.491388227242639
231.0,5.527968204947917
232.0,6.29812310103947
233.0,5.342861578359088
234.0,5.442320380485685
235.0,5.991473060992379
236.0,5.937996341258856
237.0,4.730232777209224
238.0,4.582357607519378
239.0,5.2282851164848125
240.0,4.894008561712994
241.0,3.4801732823014877
242.0,6.0203043312088695
243.0,5.015492348268924
244.0,5.589103036252668
245.0,4.061666871242966
246.0,6.030562867825701
247.0,4.529389758390956
248.0,4.913866341684037
249.0,3.878860264278687
250.0,4.866440210622007
251.0,4.816156853848184
252.0,4.851711568678705
253.0,5.350803794204662
254.0,5.048276678294803
255.0,5.7806261000760655
256.0,4.625473451478891
257.0,4.203187273028509
258.0,4.984714886703951
259.0,5.502694429043027
260.0,5.99571341837426
261.0,5.65113714845115
262.0,3.5876474658733386
263.0,5.301646686448173
264.0,6.168297418336987
265.0,5.050061093077344
266.0,4.587165999886379
267.0,5.247328682154367
268.0,4.5974064126231236
269.0,5.511290532723245
270.0,4.9896044228339225
271.0,6.1144001039973395
272.0,5.399602198793845
273.0,4.42089225073167
274.0,5.483705027163604
275.0,5.748809360550932
276.0,4.545235318355772
277.0,4.659364490201091
278.0,3.1558534442203436
279.0,5.722725094626623
280.0,4.529797849355352
281.0,3.302126059173226
282.0,3.585004412873103
283.0,4.821718051657197
284.0,5.608788901189884
285.0,4.929557828376756
286.0,5.379756847307943
287.0,4.12505903909518
288.0,3.942504117969499
289.0,5.744705195590981
290.0,5.471509747095876
291.0,5.131304242905847
292.0,6.315388311634511
293.0,4.740114772660462
294.0,5.469348181551631
295.0,7.024961868317163
296.0,8.142609451668166
297.0,7.166302004541741
298.0,8.935850040616668
299.0,7.410399236124647
300.0,8.26379987850218
301.0,7.7533488616658435
302.0,6.3216357494232875
303.0,7.365939792602801
304.0,7.4185736924043795
305.0,6.08525118451398
306.0,5.749197138792359
307.0,6.615408992674102
308.0,4.289943355459999
309.0,3.9576406681171505
310.0,4.554562864091899
311.0,4.078830321401167
312.0,6.0926280407951525
313.0,5.254010034502852
314.0,4.311060156666935
315.0,4.509226192640569
316.0,7.289114677423206
317.0,4.512006139938896
318.0,4.39040203889581
319.0,5.243451372742481
320.0,5.5106033242547845
321.0,5.177345774313852
322.0,4.273099369922601
323.0,4.07265035614608
324.0,5.476912444790212
325.0,4.956647851548007
326.0,3.6868536238659355
327.0,5.9368007946754595
328.0,5.6202632084094954
329.0,4.807236627115628
330.0,4.791788861858516
331.0,5.185167830714005
332.0,4.450392605287784
333.0,3.921350031872058
334.0,5.258014205327034
335.0,3.848730743029395
336.0,5.31258144263125
337.0,3.8470340249192496
338.0,4.920632615765756
339.0,4.891484369155852
340.0,6.426103407712844
341.0,4.148493352332865
342.0,3.8680433449941476
343.0,4.483058155381778
344.0,4.10101405883696
345.0,4.528190027135653
346.0,5.33664078302897
347.0,5.617581943256834
348.0,6.32764902108017
349.0,4.410660664342166
350.0,7.110831049505313
351.0,6.585748300939591
352.0,4.837178718734224
353.0,3.1668646646229965
354.0,4.93351263894242
355.0,5.058015090875636
356.0,3.160631154725063
357.0,5.059161642773697
358.0,4.840163660659222
359.0,4.372236082747215
360.0,5.503424541401022
361.0,5.809528682785426
362.0,4.623264786101876
363.0,5.210245400128564
364.0,4.530872540456697
365.0,4.4761642221452895
366.0,5.254540197379742
367.0,5.743541927023576
368.0,5.068402113414656
369.0,4.008230112341305
370.0,6.567427942399243
371.0,5.17842733269581
372.0,6.909213943360655
373.0,8.541213551182578
374.0,7.312696126499176
375.0,6.448199996273143
376.0,6.157216525448618
377.0,8.054361786478363
378.0,6.79805624836375
379.0,6.887464376863956
380.0,6.839841506606247
381.0,5.7399640865891755
382.0,5.272153009481827
383.0,4.566926522021176
384.0,2.7249390083496174
385.0,3.8910482455270268
386.0,4.999031228715285
387.0,4.886451978654219
388.0,5.3350544645988585
389.0,4.903900508117264
390.0,5.129607193119681
391.0,5.631044143619553
392.0,4.292251120056802
393.0,4.770369837390573
394.0,3.7142599916020607
395.0,5.778323174362123
396.0,5.030736820398264
397.0,5.391858357604383
398.0,6.233986678989602
399.0,5.863636712915089
400.0,4.951998853489968
401.0,5.630148274896437
402.0,3.854636708611075
403.0,5.347127557126458
404.0,5.111128059981635
405.0,3.705384792645102
406.0,6.069856022350224
407.0,4.436738258994617
408.0,5.5465829757778495
409.0,4.664052054728399
410.0,5.794834311961158
411.0,6.049809410826671
412.0,4.335960417703771
413.0,3.7756810457905092
414.0,4.894871964994016
415.0,5.679133332677832
416.0,4.702950376522924
417.0,4.509181595927284
418.0,5.390627694599621
419.0,2.7907932695335167
420.0,4.468253627839102
421.0,3.8930512087984352
422.0,5.236131421398993
423.0,4.411837863032366
424.0,4.110214134916152
425.0,4.723121936432248
426.0,3.840586044076648
427.0,5.025104715743702
428.0,4.5318692344609435
429.0,4.8576372774280925
430.0,4.733888183287271
431.0,6.286842076463326
432.0,5.860577338383133
433.0,6.934272875197967
434.0,7.65836595935745
435.0,7.564469168168033
436.0,9.711674864926321
437.0,10.583879128497372
438.0,11.469124760791939
439.0,11.54153604245067
440.0,11.792377173745304
441.0,12.636824210387346
442.0,13.277379002379327
443.0,10.15135984373091
444.0,10.428790930374943
445.0,8.929084733844647
446.0,9.198006448131206
447.0,8.432462065870526
448.0,8.590403592582174
449.0,5.267730166792634
450.0,6.8266923927107195
451.0,6.315652506742094
452.0,6.78632900909418
453.0,6.024465111958527
454.0,5.800085888976673
455.0,6.568927864259659
456.0,7.279408500122495
457.0,3.273357192464046
458.0,5.10625348232454
459.0,5.4734812670807385
460.0,5.1376650125310235
461.0,4.79975720217942
462.0,3.9579554347373556
463.0,4.266577712958535
464.0,5.589967253347774
465.0,5.865166389896911
466.0,5.079310081055622
467.0,4.331869346117049
468.0,5.076882077017128
469.0,4.808083372362606
470.0,5.436523821078
471.0,5.094652534812116
472.0,4.50257252655967
473.0,5.1525396780653
474.0,4.056476596971658
475.0,5.656009626498851
476.0,5.945868204481392
477.0,4.057196750432634
478.0,5.336837573202963
479.0,4.206990193540857
480.0,5.857347488677217
481.0,5.7232948944375694
482.0,4.815857484046194
483.0,5.79594696755489
484.0,4.655127075167141
485.0,4.485592134798438
486.0,4.545024084328773
487.0,4.887319357692795
488.0,4.7412707010847965
489.0,5.123475989142052
490.0,4.507953164638226
491.0,5.611756884035574
492.0,5.816775400642778
493.0,4.603310457108689
494.0,3.8582601917622714
495.0,5.579098588159573
496.0,5.910845291465471
497.0,4.869401284652141
498.0,3.9707863540462673
499.0,5.2134087341704785
500.0,6.219734503206199
501.0,3.498938723175606
502.0,5.382340556527366
503.0,4.749092369092363
504.0,4.315460972494772
505.0,5.398559635473635
506.0,3.9609360928332844
507.0,5.237555767498819
508.0,6.050607159207465
509.0,5.141351478829169
510.0,4.298942057189759
511.0,3.576553028648675
512.0,3.9744334541545143
513.0,3.5270222960839988
514.0,6.279705943944258
515.0,4.800412399255127
516.0,4.163868776483787
517.0,3.961433031457248
518.0,4.146203748350086
519.0,4.731325702557568
520.0,3.973911508486707
521.0,6.341046075432327
522.0,4.402088487207153
523.0,4.373933685038868
524.0,5.246206535724366
525.0,6.160467484957969
526.0,6.059180838713804
527.0,4.609744538398334
528.0,5.204342417958862
529.0,5.119436359588055
530.0,5.423915593205715
531.0,5.2045637072176
532.0,4.244937293788662
533.0,3.991847903159515
534.0,5.140524437687831
535.0,4.053169506472129
536.0,6.090578710852848
537.0,5.031943849336748
538.0,4.179137949830203
539.0,4.742692118381318
540.0,4.594154168332623
541.0,4.895008143468572
542.0,5.7566790797196665
543.0,3.8444576540619577
544.0,3.5059386117986286
545.0,5.270440762414942
546.0,4.858173706140281
547.0,5.130580030470138
548.0,5.355637229162934
549.0,4.855161298072244
550.0,5.639751789594318
551.0,4.2855987840372105
552.0,5.05150207540963
553.0,4.335390392479932
554.0,4.096075465259091
555.0,5.492359127440279
556.0,5.455242513564169
557.0,3.446415935363904
558.0,4.102400606729301
559.0,5.233587464013292
560.0,5.856185635674348
561.0,4.467231742622536
562.0,4.85295190369673
563.0,3.8693227023015866
564.0,7.008649106483007
565.0,5.380096944110407
566.0,5.715690485962642
567.0,5.526416696829354
568.0,5.7465949258865905
569.0,5.486466322247857
570.0,4.731849966483127
571.0,5.595210588422496
572.0,5.063311948217105
573.0,6.037260849112967
574.0,4.411561726317965
575.0,4.566991542124639
576.0,5.5289233715204595
577.0,6.02371634747458
578.0,5.116129065022608
579.0,4.429977802183224
580.0,4.904835302311051
581.0,4.601420736749148
582.0,6.51747006405425
583.0,5.718967319715238
584.0,6.011554400484222
585.0,5.241235794453893
586.0,4.555901576595762
587.0,5.938610915633413
588.0,6.323159626879839
589.0,5.465567437455705
590.0,4.980598144924048
591.0,5.864779024155905
592.0,4.703108119038092
593.0,5.611632469767507
594.0,4.430732626956905
595.0,4.223707288827724
596.0,5.4531559039267
597.0,5.2703441667392275
598.0,6.523445099473578
599.0,4.775914348414995
600.0,5.018758043842051
601.0,4.088048547753083
602.0,3.5045758087979904
603.0,3.575347959092538
604.0,5.370486307359343
605.0,4.058688728090809
606.0,5.90142957035329
607.0,6.137813433934918
608.0,4.771677197036152
609.0,6.326739826617917
610.0,5.181759741282811
611.0,5.899963665818408
612.0,4.819434927129716
613.0,5.7673366556584895
614.0,4.245346253722525
615.0,5.498145992213202
616.0,4.6326263627028315
617.0,4.895552162385747
618.0,5.505374853864182
619.0,5.138169360776461
620.0,4.940500026250017
621.0,5.582223326042083
622.0,5.642564995634016
623.0,3.891994357496034
624.0,5.447155492595978
625.0,5.536800844337553
626.0,4.398624444302358
627.0,5.3086406501719186
628.0,3.9406132955767
629.0,6.15145928233482
630.0,4.809876582231028
631.0,4.937151780450113
632.0,5.9579135872738895
633.0,4.885807217075152
634.0,5.479110488939828
635.0,4.162080679056197
636.0,4.544199247806641
637.0,3.8860440102676903
638.0,4.833482414057708
639.0,5.824915443363398
640.0,5.179126253336018
641.0,5.708050001376411
642.0,4.180599359367425
643.0,4.297133164118889
644.0,4.63595690789041
645.0,5.4760993024875315
646.0,5.322060715662255
647.0,5.059674764383865
648.0,5.631409145826287
649.0,5.11410707746816
650.0,5.377851038037422
651.0,6.675432518536335
652.0,5.4919648582234615
653.0,6.537904024777406
654.0,8.208079869491515
655.0,7.598758795510971
656.0,8.708888906961027
657.0,8.251429122770022
658.0,10.793007199347546
659.0,7.753146265020457
660.0,8.759209036346384
661.0,8.709775924211336
662.0,10.52363371838323
663.0,9.018759451940095
664.0,7.933784539057685
665.0,6.491828697831182
666.0,7.209827256687539
667.0,6.482986138953724
668.0,5.406604294219564
669.0,4.438342932385812
670.0,4.512864432982556
671.0,5.405956055322205
672.0,5.3821143020350375
673.0,5.130420954382562
674.0,4.915649724175719
675.0,3.6030513916719693
676.0,5.047407567714465
677.0,4.177687120553867
678.0,5.03499733160214
679.0,5.3726683705385945
680.0,4.459619305153684
681.0,4.1816306395745855
682.0,5.7949190431784485
683.0,5.281447666709003
684.0,4.490702618092075
685.0,2.5997480123820265
686.0,4.960699899958974
687.0,5.503310619705351
688.0,5.897245536138352
689.0,4.457712520618662
690.0,4.485575387145715
691.0,4.645674618898512
692.0,5.670337466577857
693.0,4.060225578911072
694.0,4.909698480682863
695.0,4.259404366986506
696.0,5.214838792092484
697.0,3.756252248735758
698.0,5.300928158722241
699.0,4.60268246946119
700.0,4.820769355357634
701.0,5.420603373691125
702.0,5.915050782036556
703.0,3.642410399181105
704.0,5.802844056943636
705.0,5.446524802364652
706.0,4.764246482971076
707.0,6.123199610300066
708.0,5.150920180780676
709.0,6.034749443268368
710.0,4.5257683017630015
711.0,4.306624188275483
712.0,5.979725690479847
713.0,6.731417650675808
714.0,5.507028208275367
715.0,5.71294780918461
716.0,4.620881350539268
717.0,3.9398659138014267
718.0,4.819224754671967
719.0,6.200255035332966
720.0,3.511632914626615
721.0,4.603738215485411
722.0,3.468367804809911
723.0,5.086615368676633
724.0,5.6993955793850235
725.0,4.005814366354719
726.0,4.672486698624422
727.0,6.060597536880738
728.0,4.929226665510564
729.0,4.008602370823296
730.0,3.946991484732307
731.0,3.3882820003157335
732.0,5.618635740099565
733.0,4.403102462619245
734.0,5.84054445974274
735.0,5.6936231484480295
736.0,4.471976198435053
737.0,4.577636930524703
738.0,5.6229073676630605
739.0,5.119542157038927
740.0,5.214263583076657
741.0,3.6823277243995305
742.0,5.718169676203384
743.0,4.2997394109082085
744.0,3.184396510841088
745.0,4.5064597974336325
746.0,5.337596992668929
747.0,6.677700806941122
748.0,4.701738860590193
749.0,3.936174713606339
750.0,6.698778887027333
751.0,5.128190358446906
752.0,4.7910618932173215
753.0,4.139210448504711
754.0,4.196817606353041
755.0,6.182938140626103
756.0,4.783447359830411
757.0,4.5697529585917165
758.0,4.59206977408414
759.0,6.254292650476021
760.0,4.528469057309406
761.0,5.502527678588324
762.0,5.212913519812597
763.0,5.191412693376393
764.0,4.2981989783598
765.0,5.526843390379106
766.0,6.286905612328347
767.0,4.958253099729395
768.0,4.264203388472084
769.0,3.9669010520718824
770.0,5.152574008050078
771.0,4.782412759723812
772.0,4.91650076164795
773.0,5.009462815665849
774.0,3.819509874143203
775.0,5.6251881789863285
776.0,5.187454444184079
777.0,4.940307100851564
778.0,5.185485757735829
779.0,5.740914310323022
780.0,5.042739713519517
781.0,4.319812842168094
782.0,5.932986516788936
783.0,4.653340923166224
784.0,4.419623985930424
785.0,3.7504033237720042
786.0,5.006332003478863
787.0,4.161885045179349
788.0,4.5846935983090065
789.0,5.359429953457732
790.0,5.026615904629287
791.0,5.813029782147756
792.0,5.244109836615411
793.0,4.6768836411679136
794.0,4.736237804246417
795.0,4.5941008249288595
796.0,5.517097026931635
797.0,5.017173112588959
798.0,4.671263662166622
799.0,5.6759384914707205
800.0,5.077028810470197
801.0,4.627571734378143
802.0,3.7900821348366485
803.0,5.349977476238393
804.0,5.190966903214013
805.0,5.041064976216303
806.0,4.652747147320344
807.0,4.333211511502924
808.0,4.818641648585499
809.0,5.185140862827594
810.0,4.897719301004801
811.0,4.8842307393373625
812.0,4.625459540185737
813.0,5.271123958188098
814.0,5.186900890387647
815.0,4.39807098221086
816.0,5.60821150720504
817.0,5.633085396933645
818.0,5.650876439035136
819.0,4.895483162141053
820.0,4.844670948382316
821.0,4.072663300921526
822.0,5.6037281862462915
823.0,3.291365670460266
824.0,4.687232737816764
825.0,4.728127667441183
826.0,5.68497496647532
827.0,4.999509457117398
828.0,4.228424672210117
829.0,3.8585876278715174
830.0,4.416693049130654
831.0,5.085287370095613
832.0,5.0440373872174185
833.0,4.841899295942594
834.0,4.452536647917897
835.0,4.8318954655206205
836.0,5.79821035357136
837.0,4.119657232929124
838.0,5.026914651461353
839.0,6.294855375612858
840.0,5.44346265608461
841.0,4.635251503121086
842.0,5.528777553988485
843.0,4.398380627539084
844.0,5.005638151305469
845.0,6.243228157212614
846.0,6.515308883133494
847.0,3.633096292288032
848.0,5.560053895393581
849.0,6.558890054944057
850.0,4.5637288446406705
851.0,5.2071926767391
852.0,6.205792973981983
853.0,4.605984951951003
854.0,5.361623988991318
855.0,4.952647838259583
856.0,3.4597414050147726
857.0,5.276986059957142
858.0,4.852922964986094
859.0,5.743022141157379
860.0,6.675883876440558
861.0,5.549674503100982
862.0,4.711450448060157
863.0,5.370931286840082
864.0,5.182341346030875
865.0,5.857265732138612
866.0,3.918413596534316
867.0,4.186104101859021
868.0,3.560325646166417
869.0,5.7968932967773865
870.0,5.458468156292811
871.0,5.180535146060209
872.0,5.392932991002608
873.0,5.855835859841844
874.0,5.961380327753604
875.0,6.865736024654767
876.0,7.146148982494633
877.0,9.035425139615189
878.0,8.489553091067496
879.0,7.7758773169210835
880.0,8.032891103022383
881.0,9.389847564576343
882.0,8.592849090729725
883.0,8.159591815130614
884.0,8.118038997222795
885.0,8.391747906441978
886.0,5.729777493764864
887.0,5.717049230098949
888.0,4.5806348226037095
889.0,6.088550224742702
890.0,5.170618778384224
891.0,4.773744812191212
892.0,4.586688648269057
893.0,5.672251291797514
894.0,4.9557796621016585
895.0,4.614463653576452
896.0,6.0252045280913755
897.0,4.173952157732054
898.0,3.993865025325088
899.0,7.078277638702523
900.0,4.706988744616159
901.0,4.565740100763501
902.0,4.4182825424881065
903.0,4.8905729846707455
904.0,5.626229939267727
905.0,5.602783479340296
906.0,5.43525091682236
907.0,4.777119756730503
908.0,3.8079415121673432
909.0,5.226364861135353
910.0,6.215037806334906
911.0,5.855422915562925
912.0,4.865393393306832
913.0,5.642030076857075
914.0,4.691606399804913
915.0,4.9558815462295245
916.0,4.012508063760335
917.0,4.747657622972498
918.0,5.112452365770283
919.0,4.86476635360844
920.0,5.615970498632492
921.0,6.5069392812067335
922.0,6.0573101186422145
923.0,4.756037804253418
924.0,4.415053586499978
925.0,4.4778722750396
926.0,4.217760816635632
927.0,5.027210695393716
928.0,5.33689493457414
929.0,5.146431600470825
930.0,5.154920003700406
931.0,5.126560154215332
932.0,4.894356719410608
933.0,4.40611501080023
934.0,6.379716716982766
935.0,5.8380253257057015
936.0,4.27339531799746
937.0,4.275806745526852
938.0,4.53098373937998
939.0,5.026422992397231
940.0,6.007236855072186
941.0,5.8118773831904855
942.0,5.854200284832185
943.0,5.870267395358795
944.0,5.885121871199224
945.0,5.589351670263411
946.0,5.363602906140149
947.0,4.904756620476182
948.0,3.6049854320735877
949.0,4.896622269967841
950.0,6.441582183056084
951.0,4.568026930634535
952.0,4.49944532017288
953.0,5.813932419892064
954.0,5.064499860859971
955.0,4.615957596032915
956.0,6.246130511932462
957.0,5.499324678302384
958.0,5.606062347713231
959.0,4.548339673165734
960.0,5.3976413674193235
961.0,5.301194345435013
962.0,5.621662407724138
963.0,5.919335716129066
964.0,5.900858807339018
965.0,5.136392651880453
966.0,5.5515994621456
967.0,4.083937562625355
968.0,5.5148896917773165
969.0,5.547451981179646
970.0,4.688916614620206
971.0,4.381001722561348
972.0,4.952994145923574
973.0,4.029237508013264
974.0,5.272704551824955
975.0,5.235760926745624
976.0,4.241145907053506
977.0,5.0380540823256235
978.0,5.854170142201401
979.0,5.850088136930822
980.0,5.808432799853667
981.0,4.879712025007891
982.0,4.729493312712534
983.0,4.687309691347915
984.0,5.474143769362847
985.0,6.881493840407857
986.0,6.124003365727021
987.0,6.2686183101403135
988.0,6.079923586335555
989.0,3.7097880685260236
990.0,4.839424598179817
991.0,4.653884521391822
992.0,5.999662170747324
993.0,6.350708637241183
994.0,4.46886578298056
995.0,5.030928281753619
996.0,5.445741225418758
997.0,4.609234743580477
998.0,4.497182638318973
999.0,4.458048609697439
1000.0,5.707910362806221
