frequency,intensity
3.55,6.54654
3.6,5.665343
3.65,6.017811
3.7,6.967864
3.75,6.907038
3.8,5.108489
3.85,6.361955
3.9,7.620542
3.95,7.674064
4,6.150569
4.05,6.465889
4.1,5.094012
4.15,6.022201
4.2,6.477353
4.25,6.543861
4.3,6.746289
4.35,6.270875
4.4,5.646513
4.45,6.203595
4.5,5.612152
4.55,7.05979
4.6,5.253361
4.65,6.571298
4.7,6.511904
4.75,7.598704
4.8,5.968747
4.85,6.77338
4.9,5.645313
4.95,6.180727
5,5.652984
5.05,7.39088
5.1,7.001473
5.15,6.714921
5.2,8.424034
5.25,6.446611
5.3,7.262239
5.35,6.624173
5.4,6.403668
5.45,8.172766
5.5,7.348906
5.55,5.196491
5.6,6.024301
5.65,6.971842
5.7,6.524511
5.75,5.40302
5.8,5.216683
5.85,5.391963
5.9,6.390572
5.95,6.571088
6,6.704719
6.05,5.645785
6.1,5.256032
6.15,4.970025
6.2,6.891366
6.25,6.547829
6.3,6.870504
6.35,6.773893
6.4,5.947676
6.45,7.30425
6.5,6.074975
6.55,6.121973
6.6,5.534046
6.65,6.166228
6.7,4.898242
6.75,6.084412
6.8,6.813903
6.85,6.167913
6.9,5.452718
6.95,6.499092
7,7.666868
7.05,6.390326
7.1,6.3471
7.15,6.286473
7.2,6.6072
7.25,5.747499
7.3,6.741902
7.35,6.696582
7.4,7.805657
7.45,6.588029
7.5,7.393979
7.55,6.363614
7.6,6.862852
7.65,5.645606
7.7,7.193383
7.75,6.340132
7.8,6.128484
7.85,8.416913
7.9,6.65023
7.95,5.45091
8,7.348189
8.05,6.224312
8.1,6.662323
8.15,7.051468
8.2,6.552427
8.25,5.179245
8.3,5.849205
8.35,7.239408
8.4,7.369948
8.45,7.722957
8.5,7.454725
8.55,5.112783
8.6,7.263647
8.65,5.322353
8.7,7.380029
8.75,6.50066
8.8,6.473232
8.85,8.141669
8.9,7.130129
8.95,4.676668
9,6.902242
9.05,6.203108
9.1,7.05386
9.15,6.368104
9.2,7.444394
9.25,5.783578
9.3,6.318546
9.35,8.07833
9.4,6.270742
9.45,6.853969
9.5,7.653186
9.55,7.695163
9.6,8.544452
9.65,9.505364
9.7,10.587579
9.75,14.185844
9.8,15.493283
9.85,16.804428
9.9,19.062002
9.95,19.911464
10,21.096162
10.05,19.734329
10.1,19.677818
10.15,17.295507
10.2,15.949617
10.25,13.141011
10.3,11.42973
10.35,9.581814
10.4,8.503846
10.45,7.975702
10.5,7.138354
10.55,6.506624
10.6,5.980141
10.65,6.17816
10.7,6.126743
10.75,7.292619
10.8,6.759116
10.85,7.701603
10.9,8.030164
10.95,6.844137
11,5.63901
11.05,6.180277
11.1,6.431178
11.15,5.67096
11.2,6.450211
11.25,6.868095
11.3,6.345477
11.35,6.190616
11.4,6.121258
11.45,7.496653
11.5,6.653379
11.55,6.377672
11.6,6.521873
11.65,7.2305
11.7,6.325942
11.75,6.733043
11.8,6.662243
11.85,7.166863
11.9,7.344107
11.95,6.495967
12,7.135954
12.05,5.500101
12.1,6.156835
12.15,7.848329
12.2,7.117323
12.25,6.339119
12.3,5.716731
12.35,7.17917
12.4,6.400217
12.45,6.131276
12.5,6.639173
12.55,7.028216
12.6,5.309326
12.65,7.078777
12.7,7.223673
12.75,6.561738
12.8,7.630666
12.85,6.829319
12.9,6.273265
12.95,6.453275
13,7.085927
13.05,5.991822
13.1,6.644797
13.15,6.530661
13.2,6.707966
13.25,7.491325
13.3,7.053273
13.35,7.405008
13.4,6.893961
13.45,7.168983
13.5,5.853919
13.55,7.416372
13.6,7.318895
13.65,7.677011
13.7,5.956558
13.75,6.800093
13.8,6.78958
13.85,6.965206
13.9,6.944054
13.95,5.635063
14,7.494901
14.05,7.306654
14.1,7.535269
14.15,8.226816
14.2,6.484462
14.25,6.902515
14.3,6.499113
14.35,7.863391
14.4,5.635926
14.45,6.711566
14.5,5.698631
14.55,4.585242
14.6,5.283041
14.65,6.013091
14.7,7.607425
14.75,6.194724
14.8,6.568737
14.85,5.665947
14.9,7.632331
14.95,6.192799
15,7.911739
15.05,5.917622
15.1,6.242092
15.15,6.41226
15.2,7.000359
15.25,7.950822
15.3,6.396716
15.35,5.996492
15.4,6.589794
15.45,5.985418
15.5,6.814961
15.55,6.785046
15.6,6.568749
15.65,7.019994
15.7,6.471653
15.75,6.782926
15.8,7.08687
15.85,7.981493
15.9,7.126089
15.95,6.87933
16,5.810303
16.05,7.139442
16.1,6.174649
16.15,6.77769
16.2,5.568869
16.25,7.506471
16.3,6.085649
16.35,5.928605
16.4,7.211061
16.45,5.960996
16.5,6.734453
16.55,6.808197
16.6,6.174662
16.65,7.524275
16.7,7.99261
16.75,5.651879
16.8,5.882857
16.85,7.205749
16.9,5.959679
16.95,5.918946
17,6.692614
17.05,7.314535
17.1,6.336131
17.15,6.97081
17.2,6.392785
17.25,7.35822
17.3,6.479731
17.35,7.008459
17.4,6.650254
17.45,7.091693
17.5,6.752985
17.55,6.554699
17.6,6.179852
17.65,7.377942
17.7,7.981125
17.75,7.111762
17.8,7.177261
17.85,7.089773
17.9,7.39529
17.95,6.899206
18,6.748863
18.05,7.423228
18.1,6.814322
18.15,6.287401
18.2,7.042154
18.25,5.566844
18.3,7.476538
18.35,7.089355
18.4,7.98158
18.45,7.033242
18.5,7.788557
18.55,6.313625
18.6,6.056553
18.65,6.05577
18.7,6.43342
18.75,6.610988
18.8,7.40912
18.85,7.103305
18.9,7.482327
18.95,7.206303
19,7.729591
19.05,7.575265
19.1,6.634683
19.15,6.480743
19.2,6.879293
19.25,5.623846
19.3,7.434897
19.35,8.23832
19.4,6.877081
19.45,6.623116
19.5,7.940364
19.55,5.42455
19.6,6.857361
19.65,7.103283
19.7,6.721777
19.75,8.031036
19.8,7.388537
19.85,7.220752
19.9,7.314407
19.95,6.708096
20,6.691708
20.05,6.001665
20.1,8.211302
20.15,7.454448
20.2,7.651496
20.25,6.1346
20.3,8.146566
20.35,8.435966
20.4,7.426558
20.45,6.382263
20.5,6.241669
20.55,7.450803
20.6,6.371705
20.65,7.034628
20.7,8.069207
20.75,6.286003
20.8,8.157958
20.85,8.575108
20.9,6.184238
20.95,6.266789
21,6.644755
21.05,6.311063
21.1,6.385207
21.15,5.764669
21.2,7.190201
21.25,7.867098
21.3,5.898624
21.35,6.419594
21.4,6.329688
21.45,7.305603
21.5,6.845683
21.55,8.192197
21.6,7.114703
21.65,6.49822
21.7,7.377519
21.75,6.326902
21.8,6.128661
21.85,7.292169
21.9,7.02359
21.95,7.072168
22,7.04176
22.05,6.733485
22.1,7.179838
22.15,8.549634
22.2,6.502266
22.25,8.132714
22.3,6.758429
22.35,6.362006
22.4,8.381452
22.45,7.052855
22.5,8.007296
22.55,7.706005
22.6,6.098812
22.65,7.656077
22.7,6.539874
22.75,6.194311
22.8,6.617294
22.85,6.678687
22.9,7.343132
22.95,7.399778
23,6.960291
23.05,6.724705
23.1,6.46718
23.15,6.931952
23.2,6.583719
23.25,7.352793
23.3,6.865249
23.35,6.623927
23.4,7.365829
23.45,6.872432
23.5,7.488263
23.55,8.389707
23.6,8.033217
23.65,8.751146
23.7,7.6354
23.75,8.624849
23.8,9.409718
23.85,9.840822
23.9,8.447209
23.95,10.363716
24,11.636974
24.05,11.003591
24.1,11.718142
24.15,12.874482
24.2,12.958693
24.25,14.267877
24.3,14.856348
24.35,14.99373
24.4,15.258049
24.45,16.276423
24.5,18.307457
24.55,17.715224
24.6,18.512015
24.65,18.490242
24.7,20.021495
24.75,19.424362
24.8,20.526852
24.85,20.447383
24.9,20.465102
24.95,20.765813
25,21.388413
25.05,21.232892
25.1,21.736623
25.15,20.528797
25.2,20.304336
25.25,19.353127
25.3,20.723659
25.35,19.27084
25.4,18.514426
25.45,17.578344
25.5,16.32226
25.55,16.329245
25.6,16.515681
25.65,15.167539
25.7,14.527874
25.75,13.389348
25.8,13.053931
25.85,11.827631
25.9,11.287116
25.95,11.346208
26,9.339444
26.05,10.492985
26.1,10.531422
26.15,9.547031
26.2,8.202876
26.25,8.205084
26.3,8.367658
26.35,6.906922
26.4,8.252896
26.45,8.401411
26.5,7.552134
26.55,7.66056
26.6,8.080143
26.65,7.66374
26.7,8.379012
26.75,7.220679
26.8,6.920732
26.85,7.201024
26.9,7.780259
26.95,8.175812
27,7.014962
27.05,6.592604
27.1,6.276972
27.15,5.850576
27.2,7.248926
27.25,6.40755
27.3,6.112599
27.35,5.4166
27.4,6.477238
27.45,7.628711
27.5,6.204651
27.55,6.27972
27.6,7.243112
27.65,6.823292
27.7,7.597912
27.75,7.28804
27.8,7.025076
27.85,6.352516
27.9,7.334331
27.95,7.488412
28,6.903461
28.05,6.108433
28.1,8.000164
28.15,7.355374
28.2,6.773211
28.25,7.814116
28.3,7.722421
28.35,7.390594
28.4,7.04307
28.45,7.917184
28.5,8.305411
28.55,7.597403
28.6,7.810723
28.65,6.692606
28.7,9.819359
28.75,7.10447
28.8,7.036904
28.85,6.837249
28.9,8.519856
28.95,7.596791
29,6.72108
29.05,7.098513
29.1,7.497141
29.15,6.168665
29.2,6.648187
29.25,6.675186
29.3,7.187942
29.35,7.795559
29.4,6.904173
29.45,7.659189
29.5,6.50391
29.55,5.912736
29.6,6.610745
29.65,8.286871
29.7,6.888263
29.75,8.791028
29.8,7.530406
29.85,6.727297
29.9,6.838113
29.95,7.380972
30,6.660252
30.5,8.778134
31,6.353141
31.5,8.104518
32,8.375893
32.5,7.012375
33,6.957029
33.5,7.25512
34,7.202226
34.5,8.340877
35,7.500432
35.5,6.70372
36,7.478544
36.5,6.93684
37,5.615853
37.5,7.221326
38,6.517883
38.5,7.760631
39,8.811352
39.5,8.69649
40,7.27371
40.5,7.089177
41,7.932432
41.5,7.656786
42,7.131271
42.5,7.592823
43,9.292367
43.5,7.369654
44,7.191247
44.5,8.017136
45,7.844712
45.5,7.074547
46,7.818723
46.5,6.817646
47,7.69675
47.5,8.621335
48,8.178705
48.5,8.135311
49,10.216217
49.5,16.176022
50,20.647912
50.5,15.57097
51,11.605849
51.5,7.465551
52,7.218032
52.5,8.868106
53,6.447284
53.5,8.313848
54,6.541336
54.5,7.166959
55,7.691298
55.5,7.763423
56,5.389371
56.5,6.228137
57,7.145124
57.5,7.851279
58,7.051447
58.5,7.367454
59,6.973719
59.5,7.741572
60,7.056182
60.5,7.852786
61,8.287995
61.5,8.595672
62,6.846578
62.5,8.006731
63,8.17036
63.5,6.895446
64,7.535645
64.5,6.663745
65,8.053272
65.5,7.137682
66,6.870086
66.5,6.259025
67,8.329514
67.5,7.710199
68,8.01187
68.5,7.450929
69,6.410773
69.5,6.328486
70,7.937751
70.5,6.896017
71,6.899253
71.5,7.195462
72,7.14405
72.5,6.719029
73,7.307237
73.5,7.601893
74,8.782936
74.5,15.714273
75,17.833762
75.5,16.456029
76,9.484297
76.5,6.896287
77,7.631698
77.5,6.97739
78,7.590387
78.5,10.886724
79,15.580542
79.5,20.84862
80,25.74976
80.5,22.261114
81,16.307115
81.5,11.371629
82,11.019087
82.5,6.711418
83,8.470528
83.5,7.767344
84,9.386729
84.5,9.228972
85,9.415186
85.5,7.996983
86,8.198951
86.5,6.906694
87,9.456211
87.5,8.124628
88,7.771347
88.5,9.675363
89,11.682763
89.5,15.695041
90,15.908796
90.5,14.257636
91,10.890168
91.5,8.537128
92,7.927332
92.5,6.495041
93,7.053651
93.5,8.732698
94,7.295803
94.5,7.355725
95,7.120867
95.5,7.41041
96,7.982808
96.5,6.789448
97,7.579945
97.5,6.424485
98,7.363775
98.5,7.721232
99,9.323285
99.5,14.82333
100,15.963425
100.5,13.70247
101,9.570375
101.5,8.511479
102,7.163241
102.5,7.615383
103,6.008269
103.5,6.79961
104,5.639633
104.5,6.814493
105,7.010606
105.5,6.848404
106,7.339863
106.5,6.613348
107,6.951909
107.5,6.704218
108,5.963186
108.5,5.614508
109,7.283684
109.5,6.547048
110,5.559514
110.5,6.461625
111,5.723233
111.5,7.728527
112,5.460691
112.5,6.259302
113,5.597102
113.5,5.668648
114,6.161833
114.5,5.382446
115,5.25277
115.5,4.78712
116,5.562453
116.5,5.396094
117,5.666911
117.5,5.965008
118,5.506505
118.5,6.637472
119,5.553925
119.5,5.778931
120,6.044209
120.5,7.324992
121,6.468179
121.5,5.772444
122,4.425259
122.5,5.753632
123,5.345128
123.5,6.159944
124,9.036133
124.5,12.530696
125,15.903188
125.5,12.158111
126,9.484298
126.5,5.389733
127,5.909807
127.5,6.065193
128,6.294274
128.5,5.638642
129,6.743634
129.5,5.874295
130,5.641537
130.5,3.914105
131,7.036288
131.5,5.832934
132,4.805643
132.5,6.634799
133,6.731243
133.5,5.985097
134,4.756596
134.5,5.50889
135,5.660514
135.5,5.065357
136,6.416552
136.5,4.2703
137,6.151864
137.5,5.900998
138,6.777482
138.5,5.718825
139,4.197346
139.5,4.980327
140,5.421838
140.5,6.052503
141,5.965439
141.5,4.539794
142,5.174048
142.5,6.354475
143,6.977054
143.5,6.884696
144,5.182364
144.5,6.338966
145,6.758092
145.5,5.94898
146,5.917652
146.5,6.173747
147,4.960481
147.5,4.673236
148,6.496714
148.5,6.222507
149,8.624094
149.5,12.059449
150,14.190107
150.5,12.430505
151,7.674636
151.5,6.2087
152,5.770759
152.5,5.08929
153,4.996644
153.5,6.067674
154,6.535748
154.5,5.165121
155,6.493389
155.5,6.099469
156,4.357796
156.5,4.417835
157,5.100579
157.5,5.618769
158,5.93625
158.5,6.542671
159,5.361161
159.5,5.023336
160,5.223003
160.5,4.711105
161,5.61219
161.5,4.950424
162,5.91677
162.5,5.216885
163,6.196006
163.5,6.054967
164,6.775522
164.5,5.956893
165,5.797718
165.5,5.936632
166,5.467693
166.5,5.207789
167,6.534437
167.5,6.95817
168,6.725538
168.5,5.681418
169,6.039361
169.5,5.989054
170,5.999069
170.5,6.598946
171,5.4015
171.5,5.111257
172,7.087739
172.5,6.245433
173,6.152276
173.5,7.313215
174,8.709243
174.5,12.663894
175,15.27412
175.5,12.560811
176,10.322338
176.5,8.989907
177,11.881197
177.5,12.885022
178,15.979456
178.5,18.244482
179,20.234505
179.5,21.142083
180,22.497463
180.5,20.12302
181,19.060527
181.5,18.246239
182,15.73475
182.5,13.294229
183,10.517218
183.5,9.46127
184,7.9587
184.5,6.426559
185,6.491857
185.5,5.726702
186,6.704124
186.5,6.404689
187,6.602299
187.5,6.347895
188,5.72136
188.5,5.565734
189,5.003853
189.5,7.868131
190,4.958628
190.5,6.027511
191,6.109537
191.5,6.188811
192,5.845794
192.5,5.014618
193,5.874767
193.5,5.406485
194,6.425798
194.5,6.041936
195,5.965067
195.5,6.842885
196,5.871593
196.5,6.927456
197,5.9766
197.5,6.403754
198,6.102722
198.5,8.080615
199,9.066887
199.5,13.279929
200,15.370662
200.5,12.99803
201,9.840646
201.5,6.757781
202,7.437121
202.5,7.360624
203,7.322151
203.5,5.926832
204,5.757575
204.5,6.185422
205,6.400023
205.5,6.819944
206,6.554783
206.5,7.389879
207,6.807588
207.5,6.051424
208,6.825341
208.5,5.260783
209,6.234523
209.5,6.640761
210,6.922769
210.5,6.877448
211,7.011298
211.5,6.609631
212,8.095662
212.5,7.748329
213,6.392293
213.5,8.186761
214,5.653754
214.5,6.539069
215,8.154364
215.5,5.523117
216,7.436825
216.5,6.540744
217,7.584105
217.5,7.235963
218,8.398813
218.5,6.317647
219,7.687647
219.5,7.695558
220,7.114703
220.5,6.490837
221,7.269968
221.5,7.127204
222,7.951135
222.5,6.890682
223,7.230137
223.5,8.451276
224,9.93408
224.5,13.89834
225,15.370413
225.5,12.78833
226,9.756757
226.5,8.368575
227,6.685418
227.5,8.225081
228,7.775773
228.5,6.451944
229,7.742604
229.5,8.074171
230,8.29043
230.5,8.355016
231,7.448776
231.5,7.180084
232,7.279185
232.5,7.245149
233,7.20601
233.5,7.312532
234,7.747464
234.5,7.215185
235,7.453718
235.5,7.85795
236,7.508909
236.5,7.679307
237,7.463822
237.5,7.383892
238,6.801201
238.5,7.800983
239,7.954538
239.5,8.003965
240,7.823693
240.5,7.785308
241,7.530181
241.5,8.665716
242,8.825543
242.5,7.91423
243,8.332835
243.5,8.8811
244,8.249753
244.5,7.518667
245,8.628247
245.5,7.039039
246,9.634988
246.5,8.953423
247,8.084159
247.5,8.208267
248,9.39827
248.5,8.253613
249,10.029123
249.5,13.457505
250,15.653893
250.5,13.15141
251,11.341686
251.5,9.119282
252,7.412583
252.5,9.520204
253,7.44021
253.5,6.819491
254,8.836213
254.5,8.203628
255,8.927944
255.5,7.434361
256,7.609303
256.5,7.838017
257,7.761259
257.5,8.542201
258,8.112245
258.5,8.284671
259,8.237262
259.5,8.495291
260,8.61515
260.5,8.528932
261,8.76381
261.5,7.903151
262,8.010534
262.5,6.814456
263,8.25235
263.5,7.97308
264,8.62427
264.5,8.539631
265,7.210927
265.5,7.898309
266,7.791791
266.5,7.991204
267,8.560253
267.5,7.343425
268,8.395112
268.5,6.778642
269,7.004129
269.5,8.664
270,6.899322
270.5,7.943803
271,6.99167
271.5,7.536147
272,7.698557
272.5,7.829254
273,8.970889
273.5,9.144641
274,10.850739
274.5,14.451572
275,16.672964
275.5,14.353017
276,10.718024
276.5,8.870198
277,9.648958
277.5,8.508847
278,8.754306
278.5,8.666028
279,8.699976
279.5,7.581829
280,7.019391
280.5,8.35935
281,6.87041
281.5,8.199071
282,8.503193
282.5,7.703521
283,8.210593
283.5,6.787899
284,7.887765
284.5,8.81536
285,8.432564
285.5,8.303963
286,8.854249
286.5,8.305007
287,7.133117
287.5,8.541424
288,7.23746
288.5,7.962761
289,7.907669
289.5,8.43291
290,7.098856
290.5,8.03371
291,8.156705
291.5,8.464713
292,7.838467
292.5,8.202057
293,6.867921
293.5,8.795202
294,7.93582
294.5,7.029927
295,7.50308
295.5,7.667767
296,7.394173
296.5,6.764413
297,7.304045
297.5,6.834146
298,9.083998
298.5,8.064637
299,9.746256
299.5,13.812935
300,15.524918
301,11.097752
302,12.619518
303,6.994419
304,10.479375
305,8.189791
306,11.338347
307,7.0331
308,9.722491
309,8.295731
310,10.525843
311,5.864423
312,10.724042
313,6.327321
314,9.682816
315,6.561713
316,9.300657
317,6.433542
318,9.263835
319,7.536096
320,10.212654
321,7.195788
322,10.736657
323,7.091158
324,12.539978
325,14.577384
326,13.740925
327,7.350979
328,10.078027
329,6.968123
330,9.918567
331,5.68206
332,9.729457
333,6.686591
334,8.923427
335,6.080918
336,8.224136
337,6.855278
338,9.222732
339,5.016854
340,8.659535
341,5.642886
342,8.231862
343,6.683189
344,8.017515
345,5.919855
346,8.231419
347,6.113229
348,8.261881
349,8.041878
350,14.932212
351,8.868632
352,8.713038
353,4.777482
354,8.683304
355,5.017302
356,10.267749
357,4.998657
358,7.546819
359,5.804194
360,7.481315
361,6.73791
362,9.561924
363,5.761914
364,8.349252
365,5.132156
366,8.010699
367,6.644798
368,8.466143
369,5.392357
370,8.94178
371,6.435682
372,8.177156
373,5.1273
374,11.237846
375,12.809824
376,11.400388
377,5.651109
378,6.012322
379,6.525703
380,6.282365
381,6.642524
382,6.024789
383,6.388834
384,6.919668
385,6.071822
386,6.398415
387,8.250272
388,5.492653
389,6.016002
390,6.799951
391,5.500445
392,5.541957
393,4.899973
394,5.955255
395,6.878796
396,6.749655
397,5.690923
398,6.769608
399,10.243926
400,13.738782
401,9.780933
402,6.948123
403,6.68092
404,6.781386
405,5.97721
406,6.610872
407,5.73033
408,6.599373
409,7.091178
410,6.412322
411,6.977157
412,5.714328
413,7.657293
414,6.708039
415,6.732252
416,7.607236
417,6.778234
418,7.50681
419,7.085941
420,7.246927
421,7.640503
422,6.321256
423,7.324866
424,9.757392
425,14.729527
426,10.055138
427,7.802596
428,7.226542
429,7.476359
430,6.692021
431,6.750169
432,7.944743
433,7.337205
434,6.697319
435,7.843106
436,6.358487
437,5.893945
438,7.616594
439,7.488834
440,7.564382
441,7.137514
442,7.368069
443,6.796815
444,8.200961
445,6.638666
446,7.571014
447,8.08442
448,6.76815
449,10.686849
450,14.775508
451,11.95513
452,6.971538
453,7.865569
454,7.495419
455,6.785191
456,9.364522
457,8.503289
458,7.763432
459,7.843669
460,8.692392
461,8.499493
462,9.51034
463,8.530292
464,6.96895
465,8.345071
466,8.169834
467,8.825287
468,9.713357
469,9.863895
470,10.299771
471,13.178756
472,13.207827
473,13.989415
474,19.048215
475,23.320602
476,21.641673
477,18.56538
478,19.446346
479,19.07599
480,20.390336
481,19.134158
482,17.860487
483,18.006442
484,16.415451
485,16.526558
486,14.643436
487,13.523793
488,11.255168
489,11.112328
490,9.984004
491,9.709881
492,10.153843
493,9.398949
494,8.02386
495,8.961501
496,6.892278
497,8.243995
498,7.535898
499,10.769518
500,14.057651
501,9.921138
502,8.701521
503,7.391782
504,8.588189
505,7.16651
506,7.846744
507,7.237489
508,6.24697
509,8.2271
510,6.528986
511,5.610629
512,7.371681
513,7.436474
514,7.344825
515,6.827023
516,7.688688
517,6.793634
518,6.051041
519,7.875135
520,5.646336
521,6.319929
522,6.039212
523,5.464462
524,8.801523
525,13.535847
526,8.581087
527,6.840834
528,5.489813
529,7.161597
530,5.925906
531,6.56028
532,6.267879
533,5.730989
534,5.281311
535,6.850473
536,6.179264
537,6.402109
538,4.110258
539,6.507656
540,5.454902
541,7.347576
542,4.894876
543,5.86232
544,6.017158
545,4.870153
546,6.234017
547,5.520826
548,6.777628
549,9.585709
550,12.147759
551,7.89689
552,6.175868
553,5.870421
554,4.456203
555,4.950899
556,6.302619
557,4.708788
558,6.438981
559,5.021663
560,5.914601
561,4.474777
562,5.438035
563,5.277577
564,6.358056
565,6.008888
566,5.852403
567,5.185399
568,4.363403
569,5.802493
570,4.328803
571,4.797489
572,5.581371
573,5.622266
574,9.355137
575,11.486275
576,7.23083
577,5.43767
578,5.408902
579,4.42511
580,5.98438
581,4.841278
582,4.463544
583,5.11539
584,4.285963
585,6.247262
586,5.313565
587,4.565013
588,5.828558
589,7.028119
590,3.588201
591,5.40248
592,5.900203
593,5.517081
594,5.653211
595,5.673707
596,5.009853
597,5.979938
598,5.105279
599,9.646397
600,12.97634
601,7.796931
602,5.327588
603,6.086562
604,5.460042
605,5.38064
606,5.18391
607,6.38842
608,5.092863
609,5.477452
610,6.023142
611,5.574524
612,5.51692
613,4.868346
614,5.240541
615,5.470234
616,5.126602
617,5.638463
618,6.10347
619,5.975615
620,5.363945
621,5.123517
622,5.349201
623,5.361325
624,8.802837
625,12.952928
626,8.235204
627,6.083222
628,5.787092
629,7.696003
630,4.814321
631,6.127243
632,5.538076
633,5.99027
634,6.569284
635,7.158594
636,5.74084
637,6.714319
638,7.118948
639,7.419945
640,6.21063
641,7.457802
642,6.344889
643,5.743377
644,7.271406
645,7.085133
646,6.075607
647,7.391519
648,6.677661
649,10.871297
650,12.637958
651,10.646712
652,8.018689
653,7.585548
654,6.027649
655,7.825027
656,6.811249
657,8.107617
658,6.994903
659,7.809926
660,6.965148
661,6.654158
662,6.95539
663,6.251565
664,6.977083
665,7.3043
666,6.949434
667,6.829402
668,7.714513
669,7.20208
670,8.082912
671,7.019876
672,6.903339
673,7.66792
674,8.551873
675,13.609466
676,9.685425
677,7.298531
678,5.562079
679,6.592674
680,6.047092
681,7.566336
682,7.226668
683,6.089801
684,6.442711
685,7.812444
686,6.981011
687,6.48607
688,7.352563
689,7.164675
690,6.195765
691,6.601718
692,6.538312
693,8.897344
694,7.178228
695,6.368076
696,7.431615
697,6.39901
698,7.53283
699,9.655724
700,13.598796
701,9.534681
702,7.706189
703,7.999629
704,6.790814
705,6.719193
706,6.853878
707,6.947889
708,5.833994
709,6.832982
710,6.020297
711,6.547727
712,6.233385
713,7.072437
714,7.940243
715,8.412984
716,6.435932
717,5.68496
718,5.278533
719,7.129489
720,5.531538
721,5.860104
722,5.552054
723,7.86141
